,planificacion_slug,convocatoria_slug,adjudicacion_slug,precalificacion_slug,convenio_slug,nro_licitacion,nombre_licitacion,tipo_procedimiento,categoria,convocante,_etapa_licitacion,etapa_licitacion,fecha_entrega_oferta,tipo_licitacion,fecha_estimada,fecha_publicacion_convocatoria,geo
3591,367816-mantenimiento-reparacion-generador-electrico-camara-frigorifica-freezer-censsa-1,367816-mantenimiento-reparacion-generador-electrico-camara-frigorifica-freezer-censsa-1,,,,367816,"Mantenimiento y Reparación de Generador Eléctrico, Cámara Frigorífica y Freezer del CENSSA",CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo,EVAL,En Evaluacion (Cerrada),2019-09-27 09:00:00,tradicional,2019-08-31 00:00:00,2019-09-20 12:08:46,
3592,367821-contratacion-servicios-limpieza-edificios-dnvs-1,367821-contratacion-servicios-limpieza-edificios-dnvs-1,367821-contratacion-servicios-limpieza-edificios-dnvs-1,,,367821,Contratación de Servicios de Limpieza para los Edificios de la DNVS,CO - Concurso de Ofertas,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo,ADJ,Adjudicada,2019-08-29 10:00:00,tradicional,2019-08-31 00:00:00,2019-08-01 16:07:11,
3593,367823-adquisicion-muebadquisicion-equipos-informaticos-supervision-fonacide-20-proyectos-1,367823-adquisicion-equipos-informaticos-supervisicion-fonacide-20-proyecto-desarrollo-comun-1,367823-adquisicion-equipos-informaticos-supervisicion-fonacide-20-proyecto-desarrollo-comun-1,,,367823,Adquisición de Equipos Informaticos para la Supervisición-Fonacide 20% Proyecto de Desarrollo Comunitario,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Municipalidad de Juan E. O'Leary / Municipalidades,ADJ,Adjudicada,2019-07-29 07:00:00,tradicional,2019-07-31 00:00:00,2019-07-23 16:29:11,
3594,367828-adquisicion-equipos-articulos-varios-oficina-1,367828-adquisicion-equipos-articulos-varios-oficina-1,,,,367828,Adquisición de equipos y artículos varios para oficina,CO - Concurso de Ofertas,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Secretaria de Emergencia Nacional / Presidencia de la República / Poder Ejecutivo,EVAL,En Evaluacion (Cerrada),2019-09-11 11:00:00,tradicional,2019-08-31 00:00:00,2019-08-28 14:42:13,
3595,367830-servicio-mantenimiento-reparacion-vehiculos-livianos-institucion-municipal-1,"367830-servicio-mantenimiento-reparacion-vehiculos-livianos-institucion-municipal-3,367830-servicio-mantenimiento-reparacion-vehiculos-livianos-institucion-municipal-1",367830-servicio-mantenimiento-reparacion-vehiculos-livianos-institucion-municipal-1,,,367830,SERVICIO DE MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS LIVIANOS DE LA INSTITUCIÓN MUNICIPAL,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Municipalidad de Ciudad del Este / Municipalidades,ADJ,Adjudicada,2019-10-03 09:00:00,tradicional,2019-07-31 00:00:00,2019-09-27 17:40:53,
3596,367832-servicio-suscripcion-sistema-online-base-datos-1,367832-servicio-suscripcion-sistema-online-base-datos-1,367832-servicio-suscripcion-sistema-online-base-datos-1,,,367832,Servicio de Suscripcion a Sistema Online de Base de Datos,CD - Contratación Directa,7 - Servicios Técnicos,Ministerio de Hacienda / Poder Ejecutivo,ADJ,Adjudicada,2019-09-09 08:45:00,tradicional,2019-08-31 00:00:00,2019-08-16 11:51:47,
3597,367836-adquisicion-equipos-prensa-ips-1,,,,,367836,ADQUISICION DE EQUIPOS DE PRENSA PARA EL IPS,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Instituto de Previsión Social / Entidades Públicas de Seguridad Social,PLAN,Planificada,,tradicional,2019-08-31 00:00:00,,
3598,367840-servicio-limpieza-integral-hospital-general-barrio-obrero-plurianual-1,367840-servicio-limpieza-integral-hospital-general-barrio-obrero-plurianual-1,,,,367840,SERVICIO DE LIMPIEZA INTEGRAL - HOSPITAL GENERAL BARRIO OBRERO - PLURIANUAL,LPN - Licitación Pública Nacional,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Hospital de Barrio Obrero / Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo,CONV,En Convocatoria (Abierta),2019-12-05 10:00:00,tradicional,2019-11-30 00:00:00,2019-11-08 15:43:00,
3599,367845-adquisicion-libros-facem-facisa-facijs-1,367845-adquisicion-libros-facem-facisa-facijs-1,367845-adquisicion-libros-facem-facisa-facijs-1,,,367845,"Adquisición de libros FACEM,FACISA Y FACIJS",CO - Concurso de Ofertas,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Universidad Nacional de Canindeyu / Universidades Nacionales,ADJ,Adjudicada,2019-08-12 07:10:00,tradicional,2019-07-31 00:00:00,2019-07-30 15:12:57,
3600,367846-13-adquisicion-bienes-educativos-brazo-libros-archivador-1,367846-13-adquisicion-bienes-educativos-brazo-libros-archivador-1,367846-13-adquisicion-bienes-educativos-brazo-libros-archivador-1,,,367846,13 - Adquisición de Bienes Educativos (Brazo y Libros) y Archivador,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Facultad de Ciencias de la Salud / Universidad Nacional del Este / Universidades Nacionales,ADJ,Adjudicada,2019-08-08 09:00:00,tradicional,2019-08-31 00:00:00,2019-07-30 15:47:23,
3601,367849-mantenimiento-vehiculos-equipos-viales-1,367849-mantenimiento-vehiculos-equipos-viales-1,367849-mantenimiento-vehiculos-equipos-viales-1,,,367849,Mantenimiento de Vehículos y Equipos Viales,CO - Concurso de Ofertas,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Gobierno Departamental de Caaguazú / Gobiernos Departamentales,ADJ,Adjudicada,2019-09-30 07:10:00,tradicional,2019-09-30 00:00:00,2019-09-19 16:49:40,
3602,367850-15-servicios-limpiezas-reparaciones-menores-instalaciones-1,367850-15-servicios-limpiezas-reparaciones-menores-instalaciones-1,367850-15-servicios-limpiezas-reparaciones-menores-instalaciones-1,,,367850,15 - Servicios de Limpiezas y reparaciones menores de Instalaciones,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Facultad de Ciencias de la Salud / Universidad Nacional del Este / Universidades Nacionales,ADJ,Adjudicada,2019-08-05 07:30:00,tradicional,2019-08-31 00:00:00,2019-07-26 17:16:26,
3603,367852-ensayos-determinacion-multiresiduos-1,,,,,367852,ADQUISICION DE VEHICULOS PARA EL SENAVE,LPN - Licitación Pública Nacional,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Servicio Nacional de Calidad y Sanidad Vegetal y de Semillas / Entes Autónomos y Autárquicos,PLAN,Planificada,,tradicional,2019-11-30 00:00:00,,
3604,367855-adquisicion-camioneta-4x4-doble-cabina-0-km-uso-municipal-1,367855-licitacion-concurso-ofertas-02-2019-adquisicion-camioneta-4x4-doble-cabina-0-km-uso-1,,,,367855,LICITACIÓN POR CONCURSO DE OFERTAS 02/2019 ADQUISICIÓN DE CAMIONETA 4x4 DOBLE CABINA 0 KM PARA USO MUNICIPAL - PLURIANUAL,CO - Concurso de Ofertas,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Municipalidad de San Cosme y Damián / Municipalidades,CONV,En Convocatoria (Abierta),2019-11-25 09:15:00,tradicional,2019-11-30 00:00:00,2019-11-11 16:40:51,
3605,367859-mudanza-rack-rmsp-data-center-snc-1,,,,,367859,Mudanza de Rack de la RMSP al Data Center del SNC,CO - Concurso de Ofertas,7 - Servicios Técnicos,Ministerio de Hacienda / Poder Ejecutivo,PLAN,Planificada,,tradicional,2019-08-31 00:00:00,,
3606,367860-calibracion-lector-microplacas-1,367860-calibracion-lector-microplacas-1,367860-calibracion-lector-microplacas-1,,,367860,Calibracion de Lector de microplacas,CD - Contratación Directa,7 - Servicios Técnicos,Servicio Nacional de Calidad y Salud Animal / Entes Autónomos y Autárquicos,ADJ,Adjudicada,2019-08-20 08:20:00,tradicional,2019-07-31 00:00:00,2019-07-31 10:42:44,
3607,367863-adquisicion-e-equipos-oficina-herramientas-gral-1,,,,,367863,Adquisicion e equipos de oficina y herramientas en Gral. ,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Facultad de Ciencias Sociales y Politicas / Universidad Nacional de Caaguazu / Universidades Nacionales,PLAN,Planificada,,tradicional,2019-08-31 00:00:00,,
3608,367868-servicio-impresion-tarjetas-graduacion-1,367868-servicio-impresion-tarjetas-graduacion-1,367868-servicio-impresion-tarjetas-graduacion-1,,,367868,SERVICIO DE IMPRESIÓN DE TARJETAS DE GRADUACIÓN,CD - Contratación Directa,7 - Servicios Técnicos,Facultad de Ciencias Quimicas / Universidad Nacional de Asunción / Universidades Nacionales,ADJ,Adjudicada,2019-07-29 10:00:00,tradicional,2019-07-31 00:00:00,2019-07-22 14:13:46,
3609,367870-compra-camion-volquete-usado-1,367870-compra-camion-volquete-usado-1,367870-compra-camion-volquete-usado-1,,,367870,Compra de Camión Volquete usado,CD - Contratación Directa,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Municipalidad de la Pastora / Municipalidades,ADJ,Adjudicada,2019-07-25 08:00:00,tradicional,2019-07-31 00:00:00,2019-07-18 07:16:56,
3610,367876-instalacion-puesta-funcionamiento-semaforo-1,367876-instalacion-puesta-funcionamiento-semaforo-1,367876-instalacion-puesta-funcionamiento-semaforo-1,,,367876,INSTALACION Y PUESTA EN FUNCIONAMIENTO DE SEMAFORO,CD - Contratación Directa,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Municipalidad de Itaugua / Municipalidades,ADJ,Adjudicada,2019-08-03 07:30:00,tradicional,2019-07-31 00:00:00,2019-07-26 14:41:31,
3611,367878-adquisicion-vehiculos-maquinarias-institucion-gubernamental-1,367878-adquisicion-vehiculos-maquinarias-institucion-gubernamental-1,367878-adquisicion-vehiculos-maquinarias-institucion-gubernamental-1,,,367878,ADQUISICIÓN DE VEHÍCULOS Y MAQUINARIAS PARA LA INSTITUCIÓN GUBERNAMENTAL,LPN - Licitación Pública Nacional,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Gobierno Departamental de Alto Paraná / Gobiernos Departamentales,ADJ,Adjudicada,2019-10-08 07:15:00,tradicional,2019-09-30 00:00:00,2019-09-12 20:05:43,
3612,367885-adquisicion-equipos-informaticos-uso-municipal-1,,,,,367885,ADQUISICIÓN DE EQUIPOS INFORMÁTICOS PARA USO MUNICIPAL.,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Municipalidad de Cárlos Antonio López / Municipalidades,PLAN,Planificada,,tradicional,2019-08-31 00:00:00,,
3613,367888-reparacion-equipos-accesorios-sistema-provision-gases-medicinales-hospital-general-1,367888-reparacion-equipos-accesorios-sistema-provision-gases-medicinales-hospital-general-1,367888-reparacion-equipos-accesorios-sistema-provision-gases-medicinales-hospital-general-1,,,367888,REPARACION DE EQUIPOS Y ACCESORIOS DEL SISTEMA DE PROVISION DE GASES MEDICINALES DEL HOSPITAL GENERAL DE SANTA ROSA DEL AGUARAY,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo,ADJ,Adjudicada,2019-08-23 09:50:00,tradicional,2019-07-31 00:00:00,2019-08-09 15:59:00,
3614,367896-adquisicion-equipos-oficina-1,367896-adquisicion-telefonos-1,,,,367896,Adquisición de Teléfonos,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Jurado de Enjuiciamiento de Magistrados / Poder Judicial,DES,Desierta,2019-09-06 09:00:00,tradicional,2019-08-31 00:00:00,2019-08-20 17:53:59,
3615,367897-servicio-instalacion-cableado-estructurado-uoc-1,367897-contratacion-directa-n-129-2019-servicio-instalacion-cableado-estructurado-uoc-1,367897-contratacion-directa-n-129-2019-servicio-instalacion-cableado-estructurado-uoc-1,,,367897,CONTRATACION DIRECTA Nº 129/2019 ?SERVICIO DE INSTALACION DE CABLEADO ESTRUCTURADO PARA LA UOC ,CD - Contratación Directa,7 - Servicios Técnicos,Ministerio de Obras Públicas y Comunicaciones / Poder Ejecutivo,ADJ,Adjudicada,2019-08-05 08:00:00,tradicional,2019-07-31 00:00:00,2019-07-26 13:59:13,
3616,367898-adquisicion-licencias-tableau-renovacion-licencia-software-caseware-working-papers-1,367898-adquisicion-licencias-tableau-renovacion-licencia-software-caseware-working-papers-1,367898-adquisicion-licencias-tableau-renovacion-licencia-software-caseware-working-papers-1,,,367898,ADQUISICIÓN DE LICENCIAS TABLEAU Y RENOVACIÓN DE LICENCIA DEL SOFTWARE CASEWARE WORKING PAPERS,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Comisión Nacional de Valores / Entes Autónomos y Autárquicos,ADJ,Adjudicada,2019-09-04 10:00:00,tradicional,2019-07-31 00:00:00,2019-08-20 15:33:01,
3617,367901-adquisicion-impresoras-1,,,,,367901,Adquisición de impresoras,CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Colegio Experimental Paraguay - Brasil / Universidad Nacional de Asunción / Universidades Nacionales,PLAN,Planificada,,tradicional,2019-07-31 00:00:00,,
3618,367903-adquisicion-equipos-comunicacion-senalamiento-educativos-recreacionales-1,367903-adquisicion-equipos-comunicacion-senalamiento-educativos-recreacionales-1,367903-adquisicion-equipos-comunicacion-senalamiento-educativos-recreacionales-1,,,367903,"ADQUISICION DE EQUIPOS DE COMUNICACIÓN, SEÑALAMIENTO, EDUCATIVOS Y RECREACIONALES",CD - Contratación Directa,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Comando de la Armada Uoc 3 / Ministerio de Defensa Nacional / Poder Ejecutivo,ADJ,Adjudicada,2019-08-05 10:00:00,tradicional,2019-07-31 00:00:00,2019-07-24 16:53:13,
3619,367904-contratacion-servicios-mantenimiento-preventivo-correctivo-acondicionadores-aire-pro-1,,,,,367904,CONTRATACION DE SERVICIOS DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE ACONDICIONADORES DE AIRE CON PROVISION DE REPUESTOS - AREA INTERIOR,LPN - Licitación Pública Nacional,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Instituto de Previsión Social / Entidades Públicas de Seguridad Social,PLAN,Planificada,,tradicional,2019-07-31 00:00:00,,
3620,367905-adquisicion-equipos-aparatos-e-instrumentos-general-1,367905-adquisicion-equipos-aparatos-e-instrumentos-general-1,367905-adquisicion-equipos-aparatos-e-instrumentos-general-1,,,367905,"ADQUISICION DE EQUIPOS, APARATOS E INSTRUMENTOS EN GENERAL ",CD - Contratación Directa,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Comando de la Armada Uoc 3 / Ministerio de Defensa Nacional / Poder Ejecutivo,ADJ,Adjudicada,2019-07-26 11:00:00,tradicional,2019-07-31 00:00:00,2019-07-19 16:26:40,
3621,367911-adquisicion-equipos-informaticos-1,367911-adquisicion-equipos-informaticos-1,367911-adquisicion-equipos-informaticos-1,,,367911,Adquisición de Equipos Informáticos ,CO - Concurso de Ofertas,"24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",Secretaria Nacional de Turismo / Presidencia de la República / Poder Ejecutivo,ADJ,Adjudicada,2019-08-22 13:00:00,tradicional,2019-07-31 00:00:00,2019-07-30 10:14:26,
3622,367912-servicio-mantenimiento-reparacion-sistema-aire-acondicionado-laboratorio-biosegurida-1,367912-servicio-mantenimiento-reparacion-sistema-aire-acondicionado-laboratorio-biosegurida-1,367912-servicio-mantenimiento-reparacion-sistema-aire-acondicionado-laboratorio-biosegurida-1,,,367912,Servicio de Mantenimiento y Reparación de Sistema de Aire Acondicionado del Laboratorio de Bioseguridad NSB3A-NB4OIE,CO - Concurso de Ofertas,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Servicio Nacional de Calidad y Salud Animal / Entes Autónomos y Autárquicos,ADJ,Adjudicada,2019-08-16 08:20:00,tradicional,2019-07-31 00:00:00,2019-08-05 16:08:02,
3623,367914-retroexcavadora-pala-cargadora-1,367914-retroexcavadora-pala-cargadora-1,,,,367914,RETROEXCAVADORA CON PALA CARGADORA ,CO - Concurso de Ofertas,"22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Municipalidad de Vaquería / Municipalidades,EVAL,En Evaluacion (Cerrada),2019-09-14 09:00:00,tradicional,2019-07-31 00:00:00,2019-09-03 14:39:31,
3624,367915-servicio-mantenimiento-tractor-john-deere-1,367915-servicio-mantenimiento-tractor-john-deere-1,367915-servicio-mantenimiento-tractor-john-deere-1,,,367915,Servicio de Mantenimiento de Tractor John Deere,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Servicio Nacional de Calidad y Salud Animal / Entes Autónomos y Autárquicos,ADJ,Adjudicada,2019-08-19 08:20:00,tradicional,2019-07-31 00:00:00,2019-08-12 08:51:50,
3625,367916-servicios-escribania-plurianual-1,367916-servicios-escribania-plurianual-1,367916-servicios-escribania-plurianual-1,,,367916,Servicios de Escribania - Plurianual,CD - Contratación Directa,7 - Servicios Técnicos,Servicio Nacional de Calidad y Salud Animal / Entes Autónomos y Autárquicos,ADJ,Adjudicada,2019-10-02 10:20:00,tradicional,2019-07-31 00:00:00,2019-09-02 15:16:18,
3626,367919-mantenimiento-reparacion-oficinas-e-inmueble-1,367919-cd-n-01-19-mantenimiento-reparacion-oficinas-e-inmueble-plurianual-19-20-1,,,,367919,CD Nº 01/19 Mantenimiento y Reparación de Oficinas e Inmueble - Plurianual 19/20,CD - Contratación Directa,"2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Instituto Superior de Bellas Artes / Entes Autónomos y Autárquicos,EVAL,En Evaluacion (Cerrada),2019-11-14 09:00:00,tradicional,2019-11-30 00:00:00,2019-11-06 17:44:12,
